"","Year","Grazing_Treatment","Block","Plot","Sample","Order","Family"
"2002",2022,"LG","1",7,"251","Hemiptera","Lygaeidae"
"2003",2022,"LG","1",7,"252","Hemiptera","Lygaeidae"
"2004",2022,"LG","1",7,"253","Hemiptera","Lygaeidae"
"2005",2022,"LG","1",7,"254","Hemiptera","Lygaeidae"
"2006",2022,"LG","1",7,"255","Hemiptera","Lygaeidae"
"2007",2022,"LG","1",7,"256","Hemiptera","Lygaeidae"
"2008",2022,"LG","1",7,"257","Hemiptera","Lygaeidae"
"2009",2022,"LG","1",7,"258","Hemiptera","Lygaeidae"
"2010",2022,"LG","1",7,"259","Hemiptera","Lygaeidae"
"2011",2022,"LG","1",7,"260","Hemiptera","Lygaeidae"
"2012",2022,"LG","1",7,"261","Hemiptera","Lygaeidae"
"2013",2022,"LG","1",7,"262","Hemiptera","Lygaeidae"
"2014",2022,"LG","1",7,"263","Hemiptera","Lygaeidae"
"2015",2022,"LG","1",7,"264","Hemiptera","Lygaeidae"
"2016",2022,"LG","1",7,"265","Hemiptera","Lygaeidae"
"2017",2022,"LG","1",7,"266","Hemiptera","Lygaeidae"
"2018",2022,"LG","1",7,"267","Hemiptera","Lygaeidae"
"2019",2022,"LG","1",7,"268","Hemiptera","Lygaeidae"
"2020",2022,"LG","1",7,"269","Hemiptera","Lygaeidae"
"2021",2022,"LG","1",7,"270","Hemiptera","Lygaeidae"
"2022",2022,"LG","1",7,"271","Hemiptera","Lygaeidae"
"2023",2022,"LG","1",7,"272","Hemiptera","Lygaeidae"
"2024",2022,"LG","1",7,"273","Hemiptera","Cicadellidae"
"2025",2022,"LG","1",7,"274","Hemiptera","Cicadellidae"
"2026",2022,"LG","1",7,"275","Hemiptera","Cicadellidae"
"2027",2022,"LG","1",7,"276","Hemiptera","Cicadellidae"
"2028",2022,"LG","1",7,"277","Hemiptera","Cicadellidae"
"2029",2022,"LG","1",7,"278","Hemiptera","Cicadellidae"
"2030",2022,"LG","1",7,"279","Hemiptera","Cicadellidae"
"2031",2022,"LG","1",7,"280","Hemiptera","Cicadellidae"
"2032",2022,"LG","1",7,"281","Hemiptera","Cicadellidae"
"2033",2022,"LG","1",7,"282","Hemiptera","Cicadellidae"
"2034",2022,"LG","1",7,"283","Hemiptera","Cicadellidae"
"2035",2022,"LG","1",7,"284","Hemiptera","Cicadellidae"
"2036",2022,"LG","1",7,"285","Hemiptera","Cicadellidae"
"2037",2022,"LG","1",7,"286","Hemiptera","Cicadellidae"
"2038",2022,"LG","1",7,"287","Hemiptera","Cicadellidae"
"2039",2022,"LG","1",7,"288","Hemiptera","Cicadellidae"
"2040",2022,"LG","1",7,"289","Hemiptera","Cicadellidae"
"2041",2022,"LG","1",7,"290","Hemiptera","Cicadellidae"
"2042",2022,"LG","1",7,"291","Hemiptera","Cicadellidae"
"2043",2022,"LG","1",7,"292","Hemiptera","Cicadellidae"
"2044",2022,"LG","1",7,"293","Hemiptera","Cicadellidae"
"2045",2022,"LG","1",7,"294","Hemiptera","Cicadellidae"
"2046",2022,"LG","1",7,"295","Hemiptera","Cicadellidae"
"2047",2022,"LG","1",7,"296","Hemiptera","Cicadellidae"
"2048",2022,"LG","1",7,"297","Hemiptera","Cicadellidae"
"2049",2022,"LG","1",7,"298","Hemiptera","Cicadellidae"
"2050",2022,"LG","1",7,"299","Hemiptera","Cicadellidae"
"2051",2022,"LG","1",7,"300","Hemiptera","Cicadellidae"
"2052",2022,"LG","1",7,"301","Hemiptera","Cicadellidae"
"2053",2022,"LG","1",7,"302","Hemiptera","Cicadellidae"
"2054",2022,"LG","1",7,"303","Hemiptera","Cicadellidae"
"2055",2022,"LG","1",7,"304","Hemiptera","Cicadellidae"
"2056",2022,"LG","1",7,"305","Hemiptera","Cicadellidae"
"2057",2022,"LG","1",7,"306","Hemiptera","Cicadellidae"
"2058",2022,"LG","1",7,"307","Hemiptera","Cicadellidae"
"2059",2022,"LG","1",7,"308","Hemiptera","Cicadellidae"
"2060",2022,"LG","1",7,"309","Hemiptera","Cicadellidae"
"2061",2022,"LG","1",7,"310","Hemiptera","Cicadellidae"
"2062",2022,"LG","1",7,"311","Hemiptera","Cicadellidae"
"2063",2022,"LG","1",7,"312","Hemiptera","Cicadellidae"
"2064",2022,"LG","1",7,"313","Diptera","Muscidae"
"2065",2022,"LG","1",7,"314","Hemiptera","Lygaeidae"
"2066",2022,"LG","1",7,"315","Hemiptera","Lygaeidae"
"2067",2022,"LG","1",7,"316","Hemiptera","Lygaeidae"
"2068",2022,"LG","1",7,"317","Hemiptera","Lygaeidae"
"2069",2022,"LG","1",7,"318","Hemiptera","Lygaeidae"
"2070",2022,"LG","1",7,"319","Hemiptera","Lygaeidae"
"2071",2022,"LG","1",7,"320","Hemiptera","Lygaeidae"
"2072",2022,"LG","1",7,"321","Hemiptera","Lygaeidae"
"2073",2022,"LG","1",7,"322","Hemiptera","Lygaeidae"
"2074",2022,"LG","1",7,"323","Hemiptera","Lygaeidae"
"2075",2022,"LG","1",7,"324","Hemiptera","Lygaeidae"
"2076",2022,"LG","1",7,"325","Hemiptera","Lygaeidae"
"2077",2022,"LG","1",7,"326","Hemiptera","Lygaeidae"
"2078",2022,"LG","1",7,"327","Hemiptera","Lygaeidae"
"2079",2022,"LG","1",7,"328","Hemiptera","Lygaeidae"
"2080",2022,"LG","1",7,"329","Hemiptera","Lygaeidae"
"2081",2022,"LG","1",7,"330","Hemiptera","Lygaeidae"
"2082",2022,"LG","1",7,"331","Hemiptera","Lygaeidae"
"2083",2022,"LG","1",7,"332","Hemiptera","Lygaeidae"
"2084",2022,"LG","1",7,"333","Hemiptera","Lygaeidae"
"2085",2022,"LG","1",7,"334","Hemiptera","Lygaeidae"
"2086",2022,"LG","1",7,"335","Hemiptera","Lygaeidae"
"2087",2022,"LG","1",7,"336","Hemiptera","Lygaeidae"
"2088",2022,"LG","1",7,"337","Hemiptera","Lygaeidae"
"2089",2022,"LG","1",7,"338","Hemiptera","Lygaeidae"
"2090",2022,"LG","1",7,"339","Hemiptera","Lygaeidae"
"2091",2022,"LG","1",7,"340","Hemiptera","Lygaeidae"
"2092",2022,"LG","1",7,"341","Hemiptera","Lygaeidae"
"2093",2022,"LG","1",7,"342","Hemiptera","Lygaeidae"
"2094",2022,"LG","1",7,"343","Hemiptera","Lygaeidae"
"2095",2022,"LG","1",7,"344","Hemiptera","Lygaeidae"
"2096",2022,"LG","1",7,"345","Hemiptera","Lygaeidae"
"2097",2022,"LG","1",7,"346","Hemiptera","Lygaeidae"
"2098",2022,"LG","1",7,"347","Hemiptera","Lygaeidae"
"2099",2022,"LG","1",7,"348","Hemiptera","Lygaeidae"
"2100",2022,"LG","1",7,"349","Hemiptera","Lygaeidae"
"2101",2022,"LG","1",7,"350","Hemiptera","Lygaeidae"
"2102",2022,"LG","1",7,"351","Hemiptera","Lygaeidae"
"2103",2022,"LG","1",7,"352","Hemiptera","Lygaeidae"
"2104",2022,"LG","1",7,"353","Hemiptera","Lygaeidae"
"2105",2022,"LG","1",7,"354","Hemiptera","Lygaeidae"
"2106",2022,"LG","1",7,"355","Hemiptera","Lygaeidae"
"2107",2022,"LG","1",7,"356","Hemiptera","Lygaeidae"
"2108",2022,"LG","1",7,"357","Hemiptera","Lygaeidae"
"2109",2022,"LG","1",7,"358","Hemiptera","Lygaeidae"
"2110",2022,"LG","1",7,"359","Hemiptera","Lygaeidae"
"2111",2022,"LG","1",7,"360","Hemiptera","Lygaeidae"
"2112",2022,"LG","1",7,"361","Hemiptera","Lygaeidae"
"2113",2022,"LG","1",7,"362","Hemiptera","Lygaeidae"
"2114",2022,"LG","1",7,"363","Hemiptera","Lygaeidae"
"2115",2022,"LG","1",7,"364","Hemiptera","Lygaeidae"
"2116",2022,"LG","1",7,"365","Hemiptera","Lygaeidae"
"2117",2022,"LG","1",7,"366","Hemiptera","Lygaeidae"
"2118",2022,"LG","1",7,"367","Hemiptera","Lygaeidae"
"2119",2022,"LG","1",7,"368","Hemiptera","Lygaeidae"
"2120",2022,"LG","1",7,"369","Hemiptera","Lygaeidae"
"2121",2022,"LG","1",7,"370","Hemiptera","Lygaeidae"
"2122",2022,"LG","1",7,"371","Hemiptera","Lygaeidae"
"2123",2022,"LG","1",7,"372","Hemiptera","Lygaeidae"
"2124",2022,"LG","1",7,"373","Hemiptera","Lygaeidae"
"2125",2022,"LG","1",7,"374","Hemiptera","Lygaeidae"
"2126",2022,"LG","1",7,"375","Hemiptera","Lygaeidae"
"2127",2022,"LG","1",7,"376","Hemiptera","Lygaeidae"
"2128",2022,"LG","1",7,"377","Hemiptera","Lygaeidae"
"2129",2022,"LG","1",7,"378","Hemiptera","Lygaeidae"
"2130",2022,"LG","1",7,"379","Hemiptera","Lygaeidae"
"2131",2022,"LG","1",7,"380","Hemiptera","Lygaeidae"
"2132",2022,"LG","1",7,"381","Hemiptera","Lygaeidae"
"2133",2022,"LG","1",7,"382","Hemiptera","Lygaeidae"
"2134",2022,"LG","1",7,"383","Hemiptera","Lygaeidae"
"2135",2022,"LG","1",7,"384","Hemiptera","Lygaeidae"
"2136",2022,"LG","1",7,"385","Hemiptera","Lygaeidae"
"2137",2022,"LG","1",7,"386","Hemiptera","Lygaeidae"
"2138",2022,"LG","1",7,"387","Hemiptera","Lygaeidae"
"2139",2022,"LG","1",7,"388","Hemiptera","Lygaeidae"
"2140",2022,"LG","1",7,"389","Hemiptera","Lygaeidae"
"2141",2022,"LG","1",7,"390","Hemiptera","Lygaeidae"
"2142",2022,"LG","1",7,"391","Hemiptera","Lygaeidae"
"2143",2022,"LG","1",7,"392","Hemiptera","Lygaeidae"
"2144",2022,"LG","1",7,"393","Hemiptera","Lygaeidae"
"2145",2022,"LG","1",7,"394","Hemiptera","Lygaeidae"
"2146",2022,"LG","1",7,"395","Hemiptera","Lygaeidae"
"2147",2022,"LG","1",7,"396","Hemiptera","Lygaeidae"
"2148",2022,"LG","1",7,"397","Hemiptera","Lygaeidae"
"2149",2022,"LG","1",7,"398","Hemiptera","Lygaeidae"
"2150",2022,"LG","1",7,"399","Hemiptera","Lygaeidae"
"2151",2022,"LG","1",7,"400","Hemiptera","Lygaeidae"
"2152",2022,"LG","1",7,"401","Hemiptera","Lygaeidae"
"2153",2022,"LG","1",7,"402","Hemiptera","Lygaeidae"
"2154",2022,"LG","1",7,"403","Hemiptera","Lygaeidae"
"2155",2022,"LG","1",7,"404","Hemiptera","Lygaeidae"
"2156",2022,"LG","1",7,"405","Hemiptera","Lygaeidae"
"2157",2022,"LG","1",7,"406","Hemiptera","Lygaeidae"
"2158",2022,"LG","1",7,"407","Hemiptera","Lygaeidae"
"2159",2022,"LG","1",7,"408","Hemiptera","Lygaeidae"
"2160",2022,"LG","1",7,"409","Hemiptera","Lygaeidae"
"2161",2022,"LG","1",7,"410","Hemiptera","Lygaeidae"
"2162",2022,"LG","1",7,"411","Hemiptera","Lygaeidae"
"2163",2022,"LG","1",7,"412","Hemiptera","Lygaeidae"
"2164",2022,"LG","1",7,"413","Hemiptera","Lygaeidae"
"2165",2022,"LG","1",7,"414","Hemiptera","Lygaeidae"
"2166",2022,"LG","1",7,"415","Hemiptera","Lygaeidae"
"2167",2022,"LG","1",7,"416","Hemiptera","Lygaeidae"
"2168",2022,"LG","1",7,"417","Hemiptera","Lygaeidae"
"2169",2022,"LG","1",7,"418","Hemiptera","Lygaeidae"
"2170",2022,"LG","1",7,"419","Hemiptera","Lygaeidae"
"2171",2022,"LG","1",7,"420","Hemiptera","Lygaeidae"
"2172",2022,"LG","1",7,"421","Hemiptera","Lygaeidae"
"2173",2022,"LG","1",7,"422","Hemiptera","Lygaeidae"
"2174",2022,"LG","1",7,"423","Hemiptera","Lygaeidae"
"2175",2022,"LG","1",7,"424","Hemiptera","Lygaeidae"
"2176",2022,"LG","1",7,"425","Hemiptera","Lygaeidae"
"2177",2022,"LG","1",7,"426","Hemiptera","Lygaeidae"
"2178",2022,"LG","1",7,"427","Hemiptera","Lygaeidae"
"2179",2022,"LG","1",7,"428","Hemiptera","Lygaeidae"
"2180",2022,"LG","1",7,"429","Hemiptera","Lygaeidae"
"2181",2022,"LG","1",7,"430","Hemiptera","Lygaeidae"
"2182",2022,"LG","1",7,"431","Hemiptera","Lygaeidae"
"2183",2022,"LG","1",7,"432","Hemiptera","Lygaeidae"
"2184",2022,"LG","1",7,"433","Hemiptera","Lygaeidae"
"2185",2022,"LG","1",7,"434","Hemiptera","Lygaeidae"
"2186",2022,"LG","1",7,"435","Hemiptera","Lygaeidae"
"2187",2022,"LG","1",7,"436","Hemiptera","Lygaeidae"
"2188",2022,"LG","1",7,"437","Hemiptera","Lygaeidae"
"2189",2022,"LG","1",7,"438","Hemiptera","Lygaeidae"
"2190",2022,"LG","1",7,"439","Hemiptera","Lygaeidae"
"2191",2022,"LG","1",7,"440","Hemiptera","Lygaeidae"
"2192",2022,"LG","1",7,"441","Hemiptera","Lygaeidae"
"2193",2022,"LG","1",7,"442","Hemiptera","Lygaeidae"
"2194",2022,"LG","1",7,"443","Hemiptera","Lygaeidae"
"2195",2022,"LG","1",7,"444","Hemiptera","Lygaeidae"
"2196",2022,"LG","1",7,"445","Hemiptera","Lygaeidae"
"2197",2022,"LG","1",7,"446","Hemiptera","Lygaeidae"
"2198",2022,"LG","1",7,"447","Hemiptera","Lygaeidae"
"2199",2022,"LG","1",7,"448","Hemiptera","Lygaeidae"
"2200",2022,"LG","1",7,"449","Hemiptera","Lygaeidae"
"2201",2022,"LG","1",7,"450","Hemiptera","Lygaeidae"
"2202",2022,"LG","1",7,"451","Hemiptera","Lygaeidae"
"2203",2022,"LG","1",7,"452","Hemiptera","Lygaeidae"
"2204",2022,"LG","1",7,"453","Hemiptera","Lygaeidae"
"2205",2022,"LG","1",7,"454","Hemiptera","Lygaeidae"
"2206",2022,"LG","1",7,"455","Hemiptera","Lygaeidae"
"2207",2022,"LG","1",7,"456","Hemiptera","Lygaeidae"
"2208",2022,"LG","1",7,"457","Hemiptera","Lygaeidae"
"2209",2022,"LG","1",7,"458","Hemiptera","Lygaeidae"
"2210",2022,"LG","1",7,"459","Hemiptera","Lygaeidae"
"2211",2022,"LG","1",7,"460","Hemiptera","Lygaeidae"
"2212",2022,"LG","1",7,"461","Hemiptera","Lygaeidae"
"2213",2022,"LG","1",7,"462","Hemiptera","Lygaeidae"
"2214",2022,"LG","1",7,"463","Hemiptera","Lygaeidae"
"2215",2022,"LG","1",7,"464","Hemiptera","Lygaeidae"
"2216",2022,"LG","1",7,"465","Hemiptera","Lygaeidae"
"2217",2022,"LG","1",7,"466","Hemiptera","Lygaeidae"
"2218",2022,"LG","1",7,"467","Hemiptera","Lygaeidae"
"2219",2022,"LG","1",7,"468","Hemiptera","Lygaeidae"
"2220",2022,"LG","1",7,"469","Hemiptera","Lygaeidae"
"2221",2022,"LG","1",7,"470","Hemiptera","Lygaeidae"
"2222",2022,"LG","1",7,"471","Hemiptera","Lygaeidae"
"2223",2022,"LG","1",7,"472","Hemiptera","Lygaeidae"
"2224",2022,"LG","1",7,"473","Hemiptera","Lygaeidae"
"2225",2022,"LG","1",7,"474","Hemiptera","Lygaeidae"
"2226",2022,"LG","1",7,"475","Hemiptera","Lygaeidae"
"2227",2022,"LG","1",7,"476","Hemiptera","Lygaeidae"
"2228",2022,"LG","1",7,"477","Hemiptera","Lygaeidae"
"2229",2022,"LG","1",7,"478","Hemiptera","Lygaeidae"
"2230",2022,"LG","1",7,"479","Hemiptera","Lygaeidae"
"2231",2022,"LG","1",7,"480","Hemiptera","Lygaeidae"
"2232",2022,"LG","1",7,"481","Hemiptera","Lygaeidae"
"2233",2022,"LG","1",7,"482","Hemiptera","Lygaeidae"
"2234",2022,"LG","1",7,"483","Hemiptera","Lygaeidae"
"2235",2022,"LG","1",7,"484","Hemiptera","Lygaeidae"
"2236",2022,"LG","1",7,"485","Hemiptera","Lygaeidae"
"2237",2022,"LG","1",7,"486","Hemiptera","Lygaeidae"
"2238",2022,"LG","1",7,"487","Hemiptera","Lygaeidae"
"2239",2022,"LG","1",7,"488","Hemiptera","Lygaeidae"
"2240",2022,"LG","1",7,"489","Hemiptera","Lygaeidae"
"2241",2022,"LG","1",7,"490","Hemiptera","Lygaeidae"
"2242",2022,"LG","1",7,"491","Hemiptera","Lygaeidae"
"2243",2022,"LG","1",7,"492","Hemiptera","Lygaeidae"
"2244",2022,"LG","1",7,"493","Hemiptera","Lygaeidae"
"2245",2022,"LG","1",7,"494","Hemiptera","Lygaeidae"
"2246",2022,"LG","1",7,"495","Hemiptera","Lygaeidae"
"2247",2022,"LG","1",7,"496","Hemiptera","Lygaeidae"
"2248",2022,"LG","1",7,"497","Hemiptera","Lygaeidae"
"2249",2022,"LG","1",7,"498","Hemiptera","Lygaeidae"
"2250",2022,"LG","1",7,"499","Hemiptera","Lygaeidae"
"2251",2022,"LG","1",7,"500","Hemiptera","Lygaeidae"
"2252",2022,"LG","1",7,"501","Hemiptera","Lygaeidae"
"2253",2022,"LG","1",7,"502","Hemiptera","Lygaeidae"
"2254",2022,"LG","1",7,"503","Hemiptera","Lygaeidae"
"2255",2022,"LG","1",7,"504","Hemiptera","Lygaeidae"
"2256",2022,"LG","1",7,"505","Hemiptera","Lygaeidae"
"2257",2022,"LG","1",7,"506","Hemiptera","Lygaeidae"
"2258",2022,"LG","1",7,"507","Hemiptera","Lygaeidae"
"2259",2022,"LG","1",7,"508","Hemiptera","Lygaeidae"
"2260",2022,"LG","1",7,"509","Hemiptera","Lygaeidae"
"2261",2022,"LG","1",7,"510","Hemiptera","Lygaeidae"
"2262",2022,"LG","1",7,"511","Hemiptera","Lygaeidae"
"2263",2022,"LG","1",7,"512","Hemiptera","Lygaeidae"
"2264",2022,"LG","1",7,"513","Hemiptera","Lygaeidae"
"2265",2022,"LG","1",7,"514","Hemiptera","Lygaeidae"
"2266",2022,"LG","1",7,"515","Hemiptera","Lygaeidae"
"2267",2022,"LG","1",7,"516","Hemiptera","Lygaeidae"
"2268",2022,"LG","1",7,"517","Hemiptera","Lygaeidae"
"2269",2022,"LG","1",7,"518","Hemiptera","Lygaeidae"
"2270",2022,"LG","1",7,"519","Hemiptera","Lygaeidae"
"2271",2022,"LG","1",7,"520","Hemiptera","Lygaeidae"
"2272",2022,"LG","1",7,"521","Hemiptera","Lygaeidae"
"2273",2022,"LG","1",7,"522","Hemiptera","Lygaeidae"
"2274",2022,"LG","1",7,"523","Hemiptera","Lygaeidae"
"2275",2022,"LG","1",7,"524","Hemiptera","Lygaeidae"
"2276",2022,"LG","1",7,"525","Hemiptera","Lygaeidae"
"2277",2022,"LG","1",7,"526","Hemiptera","Lygaeidae"
"2278",2022,"LG","1",7,"527","Hemiptera","Lygaeidae"
"2279",2022,"LG","1",7,"528","Hemiptera","Lygaeidae"
"2280",2022,"LG","1",7,"529","Hemiptera","Lygaeidae"
"2281",2022,"LG","1",7,"530","Hemiptera","Lygaeidae"
"2282",2022,"LG","1",7,"531","Hemiptera","Lygaeidae"
"2283",2022,"LG","1",7,"532","Hemiptera","Lygaeidae"
"2284",2022,"LG","1",7,"533","Hemiptera","Lygaeidae"
"2285",2022,"LG","1",7,"534","Hemiptera","Lygaeidae"
"2286",2022,"LG","1",7,"535","Hemiptera","Lygaeidae"
"2287",2022,"LG","1",7,"536","Hemiptera","Lygaeidae"
"2288",2022,"LG","1",7,"537","Hemiptera","Lygaeidae"
"2289",2022,"LG","1",7,"538","Hemiptera","Lygaeidae"
"2290",2022,"LG","1",7,"539","Hemiptera","Lygaeidae"
"2291",2022,"LG","1",7,"540","Hemiptera","Lygaeidae"
"2292",2022,"LG","1",7,"541","Hemiptera","Lygaeidae"
"2293",2022,"LG","1",7,"542","Hemiptera","Lygaeidae"
"2294",2022,"LG","1",7,"543","Hemiptera","Lygaeidae"
"2295",2022,"LG","1",7,"544","Hemiptera","Lygaeidae"
"2296",2022,"LG","1",7,"545","Hemiptera","Lygaeidae"
"2297",2022,"LG","1",7,"546","Hemiptera","Lygaeidae"
"2298",2022,"LG","1",7,"547","Hemiptera","Lygaeidae"
"2299",2022,"LG","1",7,"548","Hemiptera","Lygaeidae"
"2300",2022,"LG","1",7,"549","Hemiptera","Lygaeidae"
"2301",2022,"LG","1",7,"550","Hemiptera","Lygaeidae"
"2302",2022,"LG","1",7,"551","Hemiptera","Lygaeidae"
"2303",2022,"LG","1",7,"552","Hemiptera","Lygaeidae"
"2304",2022,"LG","1",7,"553","Hemiptera","Lygaeidae"
"2305",2022,"LG","1",7,"554","Hemiptera","Lygaeidae"
"2306",2022,"LG","1",7,"555","Hemiptera","Lygaeidae"
"2307",2022,"LG","1",7,"556","Hemiptera","Lygaeidae"
"2308",2022,"LG","1",7,"557","Hemiptera","Lygaeidae"
"2309",2022,"LG","1",7,"558","Hemiptera","Lygaeidae"
"2310",2022,"LG","1",7,"559","Hemiptera","Lygaeidae"
"2311",2022,"LG","1",7,"560","Hemiptera","Lygaeidae"
"2312",2022,"LG","1",7,"561","Hemiptera","Lygaeidae"
"2313",2022,"LG","1",7,"562","Hemiptera","Lygaeidae"
"2314",2022,"LG","1",7,"563","Hemiptera","Lygaeidae"
"2315",2022,"LG","1",7,"564","Hemiptera","Lygaeidae"
"2316",2022,"LG","1",7,"565","Hemiptera","Lygaeidae"
"2317",2022,"LG","1",7,"566","Hemiptera","Lygaeidae"
"2318",2022,"LG","1",7,"567","Hemiptera","Lygaeidae"
"2319",2022,"LG","1",7,"568","Hemiptera","Lygaeidae"
"2320",2022,"LG","1",7,"569","Hemiptera","Lygaeidae"
"2321",2022,"LG","1",7,"570","Hemiptera","Lygaeidae"
"2322",2022,"LG","1",7,"571","Hemiptera","Lygaeidae"
"2323",2022,"LG","1",7,"572","Hemiptera","Lygaeidae"
"2324",2022,"LG","1",7,"573","Hemiptera","Lygaeidae"
"2325",2022,"LG","1",7,"574","Hemiptera","Lygaeidae"
"2326",2022,"LG","1",7,"575","Hemiptera","Lygaeidae"
"2327",2022,"LG","1",7,"576","Hemiptera","Lygaeidae"
"2328",2022,"LG","1",7,"577","Hemiptera","Lygaeidae"
"2329",2022,"LG","1",7,"578","Hemiptera","Lygaeidae"
"2330",2022,"LG","1",7,"579","Hemiptera","Lygaeidae"
"2331",2022,"LG","1",7,"580","Hemiptera","Lygaeidae"
"2332",2022,"LG","1",7,"581","Hemiptera","Lygaeidae"
"2333",2022,"LG","1",7,"582","Hemiptera","Lygaeidae"
"2334",2022,"LG","1",7,"583","Hemiptera","Lygaeidae"
"2335",2022,"LG","1",7,"584","Hemiptera","Lygaeidae"
"2336",2022,"LG","1",7,"585","Hemiptera","Lygaeidae"
"2337",2022,"LG","1",7,"586","Hemiptera","Lygaeidae"
"2338",2022,"LG","1",7,"587","Hemiptera","Lygaeidae"
"2339",2022,"LG","1",7,"588","Hemiptera","Lygaeidae"
"2340",2022,"LG","1",7,"589","Hemiptera","Lygaeidae"
"2341",2022,"LG","1",7,"590","Hemiptera","Lygaeidae"
"2342",2022,"LG","1",7,"591","Hemiptera","Lygaeidae"
"2343",2022,"LG","1",7,"592","Hemiptera","Lygaeidae"
"2344",2022,"LG","1",7,"593","Hemiptera","Lygaeidae"
"2345",2022,"LG","1",7,"594","Hemiptera","Lygaeidae"
"2346",2022,"LG","1",7,"595","Hemiptera","Lygaeidae"
"2347",2022,"LG","1",7,"596","Hemiptera","Lygaeidae"
"2348",2022,"LG","1",7,"597","Hemiptera","Lygaeidae"
"2349",2022,"LG","1",7,"598","Hemiptera","Lygaeidae"
"2350",2022,"LG","1",7,"599","Hemiptera","Lygaeidae"
"2351",2022,"LG","1",7,"600","Hemiptera","Lygaeidae"
"2352",2022,"LG","1",7,"601","Hemiptera","Lygaeidae"
"2353",2022,"LG","1",7,"602","Hemiptera","Lygaeidae"
"2354",2022,"LG","1",7,"603","Hemiptera","Lygaeidae"
"2355",2022,"LG","1",7,"604","Hemiptera","Lygaeidae"
"2356",2022,"LG","1",7,"605","Hemiptera","Lygaeidae"
"2357",2022,"LG","1",7,"606","Hemiptera","Lygaeidae"
"2358",2022,"LG","1",7,"607","Hemiptera","Lygaeidae"
"2359",2022,"LG","1",7,"608","Hemiptera","Lygaeidae"
"2360",2022,"LG","1",7,"609","Hemiptera","Lygaeidae"
"2361",2022,"LG","1",7,"610","Hemiptera","Lygaeidae"
"2362",2022,"LG","1",7,"611","Hemiptera","Lygaeidae"
"2363",2022,"LG","1",7,"612","Hemiptera","Lygaeidae"
"2364",2022,"LG","1",7,"613","Hemiptera","Lygaeidae"
"2365",2022,"LG","1",7,"614","Hemiptera","Lygaeidae"
"2366",2022,"LG","1",7,"615","Hemiptera","Lygaeidae"
"2367",2022,"LG","1",7,"616","Hemiptera","Lygaeidae"
"2368",2022,"LG","1",7,"617","Hemiptera","Lygaeidae"
"2369",2022,"LG","1",7,"618","Hemiptera","Lygaeidae"
"2370",2022,"LG","1",7,"619","Hemiptera","Lygaeidae"
"2371",2022,"LG","1",7,"620","Hemiptera","Lygaeidae"
"2372",2022,"LG","1",7,"621","Hemiptera","Lygaeidae"
"2373",2022,"LG","1",7,"622","Hemiptera","Lygaeidae"
"2374",2022,"LG","1",7,"623","Hemiptera","Lygaeidae"
"2375",2022,"LG","1",7,"624","Hemiptera","Lygaeidae"
"2376",2022,"LG","1",7,"625","Hemiptera","Lygaeidae"
"2377",2022,"LG","1",7,"626","Hemiptera","Lygaeidae"
"2378",2022,"LG","1",7,"627","Hemiptera","Lygaeidae"
"2379",2022,"LG","1",7,"628","Hemiptera","Lygaeidae"
"2380",2022,"LG","1",7,"629","Hemiptera","Lygaeidae"
"2381",2022,"LG","1",7,"630","Hemiptera","Lygaeidae"
"2382",2022,"LG","1",7,"631","Hemiptera","Lygaeidae"
"2383",2022,"LG","1",7,"632","Hemiptera","Lygaeidae"
"2384",2022,"LG","1",7,"633","Hemiptera","Lygaeidae"
"2385",2022,"LG","1",7,"634","Hemiptera","Lygaeidae"
"2386",2022,"LG","1",7,"635","Hemiptera","Lygaeidae"
"2387",2022,"LG","1",7,"636","Hemiptera","Lygaeidae"
"2388",2022,"LG","1",7,"637","Hemiptera","Lygaeidae"
"2389",2022,"LG","1",7,"638","Hemiptera","Lygaeidae"
"2390",2022,"LG","1",7,"639","Hemiptera","Lygaeidae"
"2391",2022,"LG","1",7,"640","Hemiptera","Lygaeidae"
"2392",2022,"LG","1",7,"641","Hemiptera","Lygaeidae"
"2393",2022,"LG","1",7,"642","Hemiptera","Lygaeidae"
"2394",2022,"LG","1",7,"643","Hemiptera","Lygaeidae"
"2395",2022,"LG","1",7,"644","Hemiptera","Lygaeidae"
"2396",2022,"LG","1",7,"645","Hemiptera","Lygaeidae"
"2397",2022,"LG","1",7,"646","Hemiptera","Lygaeidae"
"2398",2022,"LG","1",7,"647","Hemiptera","Lygaeidae"
"2399",2022,"LG","1",7,"648","Hemiptera","Lygaeidae"
"2400",2022,"LG","1",7,"649","Neuroptera","Myrmeleontidae"
"2401",2022,"LG","1",7,"650","Neuroptera","Myrmeleontidae"
"2402",2022,"LG","1",8,"1","Orthoptera","Acrididae"
"2403",2022,"LG","1",8,"2","Orthoptera","Acrididae"
"2404",2022,"LG","1",8,"3","Orthoptera","Acrididae"
"2405",2022,"LG","1",8,"4","Orthoptera","Acrididae"
"2406",2022,"LG","1",8,"5","Orthoptera","Acrididae"
"2407",2022,"LG","1",8,"6","Orthoptera","Acrididae"
"2408",2022,"LG","1",8,"7","Hymenoptera","Platygastridae"
"2409",2022,"LG","1",8,"8","Hymenoptera","Chrysididae"
"2410",2022,"LG","1",8,"9","Hymenoptera","Platygastridae"
"2411",2022,"LG","1",8,"10","Diptera","Trichoceridae"
"2412",2022,"LG","1",8,"11","Araneae","Thomisidae"
